Annee;Appareil;Commandes;Impressions;Clics;Cout;PM;CA;Reseaurechercher;Mois
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;9947;113;5;3;0;<10%;janvier
2018;Ordinateurs;0;6237;111;31;2;0;54,68 %;janvier
2016;Ordinateurs;0;787;21;5;3;0;76,26 %;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;476;14;2;2;0;47,94 %;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;85787;1292;107;2;0;11,26 %;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;2;0;0;2;0;<10%;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;4256;53;1;4;0;<10%;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;515;20;5;3;0;32,80 %;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;695;13;4;2;0;82,35 %;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;988;5;0;6;0;<10%;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;679;20;2;2;0;55,20 %;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;31146;83;13;2;0;22,06 %;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;11924;190;50;2;0;<10%;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;165;7;2;2;0;58,93 %;fevrier
2016;Tablettes;0;43160;689;158;2;0;28,34 %;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;3;0;0;1;0;<10%;fevrier
2017;Tablettes;0;61;4;2;2;0;85,92 %;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;19194;85;14;2;0;25,14 %;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;182;14;3;1;0;82,35 %;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;1135;77;27;1;0;98,95 %;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;44606;188;47;2;0;<10%;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;258;20;6;1;0;99,61 %;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;7709;133;17;3;0;29,74 %;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;12;1;0;2;0;<10%;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;10108;159;58;3;0;21,17 %;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;23;4;2;2;0;62,16 %;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;151;10;2;2;0;73,66 %;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;1130;26;6;2;0;82,18 %;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;6988;188;52;2;0;79,22 %;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;52;1;0;3;0;23,21 %;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;1660;48;13;2;0;79,87 %;fevrier
2018;Téléphones mobiles;0;7115;114;15;2;0;33,40 %;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;11101;127;20;3;0;71,77 %;fevrier
2018;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;994;26;6;2;0;79,01 %;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2017;Ordinateurs;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;448;6;1;3;0;46,00 %;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Autre;0;0;0;0;0;0;0;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Ordinateurs;0;7687;154;38;2;0;71,91 %;fevrier
2018;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2018;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Tablettes;0;0;0;0;0;0;0;fevrier
2018;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Tablettes;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;fevrier
2016;Autre;0;0;0;0;0;0;0;fevrier
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2018;Ordinateurs;0;0;0;0;0;0;0;mars
2018;Tablettes;0;0;0;0;0;0;0;mars
2016;Téléphones mobiles;0;0;0;0;0;0;0;mars
2018;Ordinateurs;0;0;0;0;0;0;0;mars
2016;Tablettes;0;2160;61;15;2;0;84,71 %;mars
2018;Tablettes;0;0;0;0;0;0;0;mars
2016;Ordinateurs;0;0;0;0;0;0;0;mars
2016;Ordinateurs;0;0;0;0;0;0;0;mars
2016;Tablettes;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2016;Téléphones mobiles;0;0;0;0;0;0;0;mars
2018;Ordinateurs;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;1158;38;9;1;0;84,28 %;mars
2018;Tablettes;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2016;Téléphones mobiles;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2016;Ordinateurs;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2017;Tablettes;0;22842;512;55;2;0;51,73 %;mars
2018;Autre;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;0;0;0;0;0;0;mars
2018;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2016;Ordinateurs;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;0;0;0;0;0;0;mars
2018;Tablettes;0;0;0;0;0;0;0;mars
2018;Ordinateurs;0;7608;132;69;2;0;<10%;mars
2018;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2018;Ordinateurs;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2016;Ordinateurs;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;0;0;0;0;0;0;mars
2016;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2016;Ordinateurs;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2018;Téléphones mobiles;0;0;0;0;0;0;0;mars
2016;Ordinateurs;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2016;Tablettes;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2016;Tablettes;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2018;Ordinateurs;0;0;0;0;0;0;0;mars
2016;Téléphones mobiles;0;0;0;0;0;0;0;mars
2018;Tablettes;0;0;0;0;0;0;0;mars
2016;Tablettes;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;0;0;0;0;0;0;mars
2018;Autre;0;0;0;0;0;0;0;mars
2018;Tablettes;0;0;0;0;0;0;0;mars
2016;Tablettes;0;26;6;2;1;0;92,86 %;mars
2018;Autre;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2016;Téléphones mobiles;0;320;3;0;3;0;<10%;mars
2018;Ordinateurs;0;0;0;0;0;0;0;mars
2017;Tablettes;0;0;0;0;0;0;0;mars
2017;Ordinateurs;0;0;0;0;0;0;0;mars
2016;Tablettes;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2017;Téléphones mobiles;0;0;0;0;0;0;0;mars
2017;Autre;0;0;0;0;0;0;0;mars
2018;Tablettes;0;1718;4;0;2;0;16,47 %;mars
2018;Autre;0;0;0;0;0;0;0;mars
2018;Téléphones mobiles;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
2018;Tablettes;0;3392;78;14;2;0;63,41 %;mars
2016;Autre;0;0;0;0;0;0;0;mars
2016;Autre;0;0;0;0;0;0;0;mars
